"Name";"SI";"Handles";"VM";"WS";"PM";"NPM";"Path";"Company";"CPU";"FileVersion";"ProductVersion";"Description";"Product";"__NounName";"BasePriority";"ExitCode";"HasExited";"ExitTime";"Handle";"SafeHandle";"HandleCount";"Id";"MachineName";"MainWindowHandle";"MainWindowTitle";"MainModule";"MaxWorkingSet";"MinWorkingSet";"Modules";"NonpagedSystemMemorySize";"NonpagedSystemMemorySize64";"PagedMemorySize";"PagedMemorySize64";"PagedSystemMemorySize";"PagedSystemMemorySize64";"PeakPagedMemorySize";"PeakPagedMemorySize64";"PeakWorkingSet";"PeakWorkingSet64";"PeakVirtualMemorySize";"PeakVirtualMemorySize64";"PriorityBoostEnabled";"PriorityClass";"PrivateMemorySize";"PrivateMemorySize64";"PrivilegedProcessorTime";"ProcessName";"ProcessorAffinity";"Responding";"SessionId";"StartInfo";"StartTime";"SynchronizingObject";"Threads";"TotalProcessorTime";"UserProcessorTime";"VirtualMemorySize";"VirtualMemorySize64";"EnableRaisingEvents";"StandardInput";"StandardOutput";"StandardError";"WorkingSet";"WorkingSet64";"Site";"Container"
"SystemSettingsBroker";"2";"577";"2203562065920";"44593152";"12623872";"29024";"C:\Windows\System32\SystemSettingsBroker.exe";"Microsoft Corporation";"2.515625";"10.0.22621.2506 (WinBuild.160101.0800)";"10.0.22621.2506";"System Settings Broker";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4480";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"577";"11036";".";"0";"";"System.Diagnostics.ProcessModule (SystemSettingsBroker.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"29024";"29024";"12623872";"12623872";"443784";"443784";"14438400";"14438400";"47071232";"47071232";"270057472";"2203588280320";"True";"Normal";"12623872";"12623872";"00:00:01.6250000";"SystemSettingsBroker";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 19:22:55";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.5156250";"00:00:00.8906250";"243843072";"2203562065920";"False";;;;"44593152";"44593152";;
"TabTip";"2";"656";"2204000280576";"55398400";"120762368";"34120";;;"0.84375";;;;;"Process";"13";;;;;;"656";"6956";".";"0";"";;;;;"34120";"34120";"120762368";"120762368";"793104";"793104";"194600960";"194600960";"162476032";"162476032";"829861888";"2204148084736";;;"120762368";"120762368";"00:00:00.4218750";"TabTip";;"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:05";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.8437500";"00:00:00.4218750";"682057728";"2204000280576";"False";;;;"55398400";"55398400";;
"taskhostw";"2";"309";"2203592032256";"20951040";"8732672";"34128";"C:\Windows\system32\taskhostw.exe";"Microsoft Corporation";"2.296875";"10.0.22621.1 (WinBuild.160101.0800)";"10.0.22621.1";"Host Process for Windows Tasks";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4500";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"309";"16240";".";"0";"";"System.Diagnostics.ProcessModule (taskhostw.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"34128";"34128";"8732672";"8732672";"199680";"199680";"9089024";"9089024";"21229568";"21229568";"276324352";"2203594547200";"True";"Normal";"8732672";"8732672";"00:00:01.4687500";"taskhostw";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:48";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.2968750";"00:00:00.8281250";"273809408";"2203592032256";"False";;;;"20951040";"20951040";;
"TextInputHost";"2";"1518";"2238288654336";"96223232";"73961472";"51320";"C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe";"Microsoft Corporation";"2.828125";"623.24300.0.0";"623.24300.0.0";"";"Microsoft? Windows? Operating System";"Process";"13";;"False";;"4080";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"1518";"23352";".";"262392";"Windows Input Experience";"System.Diagnostics.ProcessModule (TextInputHost.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"51320";"51320";"73961472";"73961472";"1142728";"1142728";"75739136";"75739136";"142274560";"142274560";"638382080";"2238316343296";"True";"High";"73961472";"73961472";"00:00:01.7812500";"TextInputHost";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:08:01";;"System.Diagnostics.ProcessThreadCollection";"00:00:02.8281250";"00:00:01.0468750";"610693120";"2238288654336";"False";;;;"96223232";"96223232";;
"UserOOBEBroker";"2";"131";"2203415969792";"9674752";"2129920";"10056";"C:\Windows\System32\oobe\UserOOBEBroker.exe";"Microsoft Corporation";"0";"10.0.22621.2506 (WinBuild.160101.0800)";"10.0.22621.2506";"User OOBE Broker";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4968";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"131";"26408";".";"0";"";"System.Diagnostics.ProcessModule (UserOOBEBroker.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"10056";"10056";"2129920";"2129920";"124408";"124408";"2277376";"2277376";"10489856";"10489856";"101949440";"2203420172288";"True";"Normal";"2129920";"2129920";"00:00:00";"UserOOBEBroker";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:14:27";;"System.Diagnostics.ProcessThreadCollection";"00:00:00";"00:00:00";"97746944";"2203415969792";"False";;;;"9674752";"9674752";;
"vmcompute";"0";"220";"2203398606848";"13381632";"5206016";"12080";;;;;;;;"Process";"8";;;;;;"220";"4192";".";"0";"";;;;;"12080";"12080";"5206016";"5206016";"74064";"74064";"5898240";"5898240";"15486976";"15486976";"86790144";"2203405012992";;;"5206016";"5206016";;"vmcompute";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"80384000";"2203398606848";"False";;;;"13381632";"13381632";;
"vmmemCmZygote";"0";"0";"5667532800";"0";"561922048";"3866664";;;;;;;;"Process";"8";;;;;;"0";"9060";".";"0";"";;;;;"3866664";"3866664";"561922048";"561922048";"587992";"587992";"561922048";"561922048";"8192";"8192";"1372565504";"5667532800";;;"561922048";"561922048";;"vmmemCmZygote";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"1372565504";"5667532800";"False";;;;"0";"0";;
"vmmemWSA";"0";"0";"10737352704";"224116736";"477061120";"408";;;;;;;;"Process";"8";;;;;;"0";"18044";".";"0";"";;;;;"408";"408";"477061120";"477061120";"4224";"4224";"529592320";"529592320";"528494592";"528494592";"2147418112";"10737352704";;;"477061120";"477061120";;"vmmemWSA";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"2147418112";"10737352704";"False";;;;"224116736";"224116736";;
"vmms";"0";"587";"2203493212160";"33841152";"43692032";"27344";;;;;;;;"Process";"8";;;;;;"587";"3412";".";"0";"";;;;;"27344";"27344";"43692032";"43692032";"195224";"195224";"43823104";"43823104";"35454976";"35454976";"181280768";"2203499503616";;;"43692032";"43692032";;"vmms";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"174989312";"2203493212160";"False";;;;"33841152";"33841152";;
"vmwp";"0";"676";"2203500728320";"17858560";"16261120";"69448";;;;;;;;"Process";"8";;;;;;"676";"23268";".";"0";"";;;;;"69448";"69448";"16261120";"16261120";"124680";"124680";"16715776";"16715776";"39178240";"39178240";"191963136";"2203510185984";;;"16261120";"16261120";;"vmwp";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"182505472";"2203500728320";"False";;;;"17858560";"17858560";;
"Widgets";"2";"884";"2237992517632";"58265600";"16351232";"37240";"C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe";"Microsoft Corporation";"8.8125";"421.20070.1970.0";"421.20070.1970.0";"";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4180";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"884";"15988";".";"0";"";"System.Diagnostics.ProcessModule (Widgets.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"37240";"37240";"16351232";"16351232";"496488";"496488";"43384832";"43384832";"81199104";"81199104";"345485312";"2238023446528";"True";"Normal";"16351232";"16351232";"00:00:05.0156250";"Widgets";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:50";;"System.Diagnostics.ProcessThreadCollection";"00:00:08.8125000";"00:00:03.7968750";"314556416";"2237992517632";"False";;;;"58265600";"58265600";;
"WidgetService";"2";"398";"2203493027840";"27197440";"7770112";"21920";"C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\widgetservice.exe";;"1.59375";;;;;"Process";"8";;"False";;"4440";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"398";"22272";".";"0";"";"System.Diagnostics.ProcessModule (widgetservice.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"21920";"21920";"7770112";"7770112";"258288";"258288";"10690560";"10690560";"32059392";"32059392";"258813952";"2203577036800";"True";"Normal";"7770112";"7770112";"00:00:01.1093750";"WidgetService";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:57";;"System.Diagnostics.ProcessThreadCollection";"00:00:01.5937500";"00:00:00.4843750";"174804992";"2203493027840";"False";;;;"27197440";"27197440";;
"Windows.Media.BackgroundPlayback";"2";"421";"2203971256320";"8339456";"17174528";"37392";"C:\Windows\system32\Windows.Media.BackgroundPlayback.exe";"Microsoft Corporation";"0.03125";"10.0.22621.2506 (WinBuild.160101.0800)";"10.0.22621.2506";"Windows Media Playback EXE";"Microsoft? Windows? Operating System";"Process";"8";;"False";;"4580";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"421";"7240";".";"0";"";"System.Diagnostics.ProcessModule (Windows.Media.BackgroundPlayback.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"37392";"37392";"17174528";"17174528";"364384";"364384";"17551360";"17551360";"48795648";"48795648";"657797120";"2203976019968";"True";"Normal";"17174528";"17174528";"00:00:00.0156250";"Windows.Media.BackgroundPlayback";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:07:52";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0312500";"00:00:00.0156250";"653033472";"2203971256320";"False";;;;"8339456";"8339456";;
"wininit";"0";"149";"2203391467520";"6221824";"1626112";"12336";;;;;;;;"Process";"13";;;;;;"149";"1056";".";"0";"";;;;;"12336";"12336";"1626112";"1626112";"76376";"76376";"2375680";"2375680";"7770112";"7770112";"90361856";"2203408584704";;;"1626112";"1626112";;"wininit";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"73244672";"2203391467520";"False";;;;"6221824";"6221824";;
"winlogon";"2";"275";"2203451609088";"19873792";"2740224";"13656";;;;;;;;"Process";"13";;;;;;"275";"12712";".";"0";"";;;;;"13656";"13656";"2740224";"2740224";"166520";"166520";"5087232";"5087232";"37621760";"37621760";"155582464";"2203473805312";;;"2740224";"2740224";;"winlogon";;"True";"2";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"133386240";"2203451609088";"False";;;;"19873792";"19873792";;
"wlanext";"0";"127";"2203389702144";"6742016";"1531904";"8424";;;;;;;;"Process";"8";;;;;;"127";"4852";".";"0";"";;;;;"8424";"8424";"1531904";"1531904";"71792";"71792";"1597440";"1597440";"7524352";"7524352";"74981376";"2203393204224";;;"1531904";"1531904";;"wlanext";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"71479296";"2203389702144";"False";;;;"6742016";"6742016";;
"WMIRegistrationService";"0";"278";"94707712";"14258176";"2981888";"14600";;;;;;;;"Process";"8";;;;;;"278";"5544";".";"0";"";;;;;"14600";"14600";"2981888";"2981888";"132360";"132360";"4063232";"4063232";"17027072";"17027072";"111644672";"111644672";;;"2981888";"2981888";;"WMIRegistrationService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"94707712";"94707712";"False";;;;"14258176";"14258176";;
"WsaClient";"2";"688";"2204389564416";"48431104";"125583360";"63608";"C:\Program Files\WindowsApps\MicrosoftCorporationII.WindowsSubsystemForAndroid_2309.40000.10.0_x64__8wekyb3d8bbwe\WsaClient\WsaClient.exe";"";"4.234375";"2309.40000.10.0";"2309.40000.10.0";"Windows Subsystem for Android(TM)";"Windows Subsystem for Android(TM)";"Process";"8";;"False";;"4272";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"688";"10596";".";"0";"";"System.Diagnostics.ProcessModule (WsaClient.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"63608";"63608";"125583360";"125583360";"785832";"785832";"126754816";"126754816";"113868800";"113868800";"1127940096";"2204446162944";"True";"Normal";"125583360";"125583360";"00:00:01.9531250";"WsaClient";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 7:18:54";;"System.Diagnostics.ProcessThreadCollection";"00:00:04.2343750";"00:00:02.2812500";"1071341568";"2204389564416";"False";;;;"48431104";"48431104";;
"WsaService";"0";"286";"2203443249152";"16076800";"5267456";"23896";;;;;;;;"Process";"8";;;;;;"286";"23368";".";"0";"";;;;;"23896";"23896";"5267456";"5267456";"166296";"166296";"5632000";"5632000";"19124224";"19124224";"141819904";"2203460042752";;;"5267456";"5267456";;"WsaService";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"125026304";"2203443249152";"False";;;;"16076800";"16076800";;
"wslservice";"0";"438";"2203461025792";"20500480";"5824512";"19392";;;;;;;;"Process";"8";;;;;;"438";"5628";".";"0";"";;;;;"19392";"19392";"5824512";"5824512";"212112";"212112";"7020544";"7020544";"21897216";"21897216";"165122048";"2203483344896";;;"5824512";"5824512";;"wslservice";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"142802944";"2203461025792";"False";;;;"20500480";"20500480";;
"WUDFHost";"0";"791";"2203466768384";"15925248";"13094912";"22128";;;;;;;;"Process";"8";;;;;;"791";"1388";".";"0";"";;;;;"22128";"22128";"13094912";"13094912";"214712";"214712";"13385728";"13385728";"21475328";"21475328";"153268224";"2203471491072";;;"13094912";"13094912";;"WUDFHost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"148545536";"2203466768384";"False";;;;"15925248";"15925248";;
"WUDFHost";"0";"272";"2203395575808";"6164480";"2433024";"11936";;;;;;;;"Process";"13";;;;;;"272";"1540";".";"0";"";;;;;"11936";"11936";"2433024";"2433024";"93856";"93856";"3137536";"3137536";"8642560";"8642560";"80498688";"2203398721536";;;"2433024";"2433024";;"WUDFHost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"77352960";"2203395575808";"False";;;;"6164480";"6164480";;
"WUDFHost";"0";"547";"2203450179584";"18845696";"12591104";"30800";;;;;;;;"Process";"13";;;;;;"547";"1592";".";"0";"";;;;;"30800";"30800";"12591104";"12591104";"173816";"173816";"12713984";"12713984";"23134208";"23134208";"139296768";"2203457519616";;;"12591104";"12591104";;"WUDFHost";;"True";"0";"System.Diagnostics.ProcessStartInfo";;;"System.Diagnostics.ProcessThreadCollection";;;"131956736";"2203450179584";"False";;;;"18845696";"18845696";;
"XboxGameBarSpotify";"2";"573";"4745846784";"46149632";"43507712";"28984";"C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.224.756.0_x64__zpdnekdrzrea0\XboxGameBarSpotify.exe";;"0.03125";;;;;"Process";"8";;"False";;"5024";"Microsoft.Win32.SafeHandles.SafeProcessHandle";"573";"21672";".";"0";"";"System.Diagnostics.ProcessModule (XboxGameBarSpotify.exe)";"1413120";"204800";"System.Diagnostics.ProcessModuleCollection";"28984";"28984";"43507712";"43507712";"723816";"723816";"47083520";"47083520";"81281024";"81281024";"460537856";"4755505152";"True";"Normal";"43507712";"43507712";"00:00:00.0312500";"XboxGameBarSpotify";"4095";"True";"2";"System.Diagnostics.ProcessStartInfo";"2023/11/16 23:58:05";;"System.Diagnostics.ProcessThreadCollection";"00:00:00.0312500";"00:00:00";"450879488";"4745846784";"False";;;;"46149632";"46149632";;
